from_city,to_city,distance_km,flights_per_day,flight_time_hr
City_09609,City_06713,878.5,6,1.22
City_00530,City_05077,1196.6,2,1.58
City_00530,City_00870,1728.1,6,2.45
City_00530,City_04526,1365.7,2,1.83
City_00530,City_05661,1320.7,3,1.77
City_00530,City_09249,2079.7,4,2.93
City_00530,City_01494,2387.3,5,3.48
City_00530,City_08348,3198.0,4,4.13
City_00530,City_09098,2376.4,3,3.64
City_08688,City_04196,644.1,5,0.97
City_08688,City_02866,1765.4,3,2.53
City_08688,City_04581,944.2,2,1.42
City_08688,City_05596,2792.4,3,3.82
City_08688,City_07152,2009.7,1,3.06
City_08688,City_03237,2169.2,5,3.2
City_08688,City_00459,2975.7,1,4.13
City_08688,City_01675,2430.1,6,3.57
City_07291,City_00761,2629.5,4,3.91
City_07291,City_07206,3217.4,2,4.19
City_07291,City_07906,2056.0,6,2.89
City_07291,City_05028,1932.4,3,2.58
City_07291,City_00219,2162.3,6,2.8
City_07291,City_07789,321.5,2,0.47
City_07291,City_01809,391.3,2,0.55
City_07291,City_05993,1369.3,6,1.94
City_04065,City_02513,2133.9,4,2.8
City_04065,City_07232,1196.9,5,1.63
City_04065,City_04166,416.5,3,0.54
City_04065,City_04014,1495.8,4,1.92
City_04065,City_04118,2110.3,4,2.78
City_04065,City_04538,2728.0,5,3.87
City_04065,City_06375,2430.6,2,3.34
City_04065,City_00654,853.5,4,1.21
City_06778,City_02829,612.9,1,0.86
City_06778,City_02771,2425.2,2,3.29
City_06778,City_08391,1407.3,5,1.85
City_06778,City_06881,2426.9,4,3.17
City_06778,City_07953,1757.4,4,2.31
City_06778,City_05188,697.3,2,0.95
City_06778,City_08147,1322.1,1,1.81
City_06778,City_03610,2839.8,3,4.33
City_00921,City_09098,2475.5,2,3.52
City_00921,City_08946,1518.1,6,2.3
City_00921,City_07980,2036.6,5,2.88
City_00921,City_04014,871.1,2,1.15
City_00921,City_01626,1451.4,5,1.87
City_00921,City_02660,490.0,4,0.66
City_00921,City_02520,1836.9,4,2.36
City_00921,City_06449,1844.2,5,2.62
City_07677,City_02510,528.6,3,0.68
City_07677,City_06787,1336.6,2,1.72
City_07677,City_04186,2302.2,1,3.27
City_07677,City_08590,619.5,6,0.9
City_07677,City_03843,2843.3,2,3.78
City_07677,City_04281,1336.6,1,1.85
City_07677,City_05437,961.5,5,1.45
City_07677,City_00540,383.6,6,0.58
City_05788,City_07675,1838.3,4,2.61
City_05788,City_03469,1638.4,5,2.11
City_05788,City_02729,1021.6,5,1.45
City_05788,City_05734,1258.8,3,1.66
City_05788,City_08348,2396.8,5,3.41
City_05788,City_03444,1978.9,6,2.57
City_05788,City_03642,1879.1,5,2.55
City_05788,City_00591,2337.6,2,3.49
City_02178,City_02510,1389.3,3,1.92
City_02178,City_02193,1378.2,4,1.86
City_02178,City_07342,1258.9,4,1.65
City_02178,City_01059,2086.8,5,3.2
City_02178,City_02537,1143.1,6,1.67
City_02178,City_07961,978.3,6,1.3
City_02178,City_09752,1353.0,1,1.75
City_02178,City_09061,884.3,1,1.15
City_03976,City_01056,869.4,3,1.15
City_03976,City_05596,1453.8,5,2.02
City_03976,City_00068,2667.8,1,3.96
City_03976,City_01173,395.7,2,0.52
City_03976,City_09452,1170.1,5,1.71
City_03976,City_04640,1854.9,2,2.72
City_03976,City_04316,887.3,6,1.31
City_03976,City_07796,2514.3,3,3.37
City_01023,City_05041,1985.9,5,2.67
City_01023,City_00582,649.9,1,0.89
City_01023,City_03839,1149.8,1,1.75
City_01023,City_03610,283.6,2,0.42
City_01023,City_07001,2684.0,1,3.56
City_01023,City_08376,1717.3,2,2.33
City_01023,City_03062,1687.3,5,2.2
City_01023,City_04590,2408.0,5,3.11
City_09973,City_05077,1255.6,4,1.72
City_09973,City_09686,905.8,5,1.34
City_09973,City_02272,1710.5,3,2.36
City_09973,City_00553,1379.4,2,1.78
City_09973,City_05358,646.8,2,0.87
City_09973,City_02184,1441.4,3,2.2
City_09973,City_03469,1554.6,6,2.33
City_09973,City_04405,1641.4,1,2.29
City_02976,City_03610,2264.2,3,3.18
City_02976,City_04474,1811.4,5,2.74
City_02976,City_03448,2182.4,1,2.97
City_02976,City_00702,2516.7,4,3.74
City_02976,City_04840,2939.2,2,3.89
City_02976,City_09448,3034.1,1,3.91
City_02976,City_09047,1127.2,4,1.58
City_02976,City_01559,2691.1,6,3.53
City_07538,City_00643,464.0,6,0.6
City_07538,City_04598,1807.1,4,2.71
City_07538,City_05612,1726.5,5,2.34
City_07538,City_05958,1648.6,5,2.14
City_07538,City_08197,1017.6,5,1.46
City_07538,City_02537,1195.1,1,1.54
City_07538,City_01825,899.1,5,1.27
City_07538,City_09729,2363.9,3,3.26
City_04106,City_05283,1813.9,1,2.55
City_04106,City_05506,1874.6,4,2.45
City_04106,City_05568,1437.5,4,2.04
City_04106,City_00520,1521.3,3,2.02
City_04106,City_09184,1964.2,3,2.92
City_04106,City_08512,2690.4,1,4.05
City_04106,City_09754,2961.8,6,4.38
City_04106,City_04179,2483.1,5,3.41
City_03983,City_05458,1533.7,1,2.23
City_03983,City_09866,1102.9,1,1.67
City_03983,City_04307,1817.8,1,2.51
City_03983,City_01412,2730.8,5,4.04
City_03983,City_02258,2376.2,1,3.09
City_03983,City_05097,553.8,2,0.72
City_03983,City_03418,2157.2,2,2.83
City_03983,City_05666,938.1,2,1.41
City_07565,City_06276,2528.1,2,3.86
City_07565,City_04587,1752.3,1,2.69
City_07565,City_03843,954.4,3,1.3
City_07565,City_00984,2522.0,2,3.36
City_07565,City_07689,1006.5,2,1.48
City_07565,City_03594,1774.1,6,2.67
City_07565,City_05107,1120.9,6,1.67
City_07565,City_01528,2275.5,1,3.3
City_06820,City_00525,885.6,5,1.25
City_06820,City_06716,947.4,2,1.36
City_06820,City_03338,925.5,3,1.22
City_06820,City_05266,846.3,2,1.21
City_06820,City_00824,871.8,5,1.23
City_06820,City_00702,619.7,6,0.9
City_06820,City_06787,1541.3,1,2.32
City_06820,City_07653,839.0,3,1.26
City_06823,City_07605,226.4,6,0.34
City_06823,City_04462,1221.0,6,1.8
City_06823,City_00525,1337.4,4,2.0
City_06823,City_06375,2730.5,2,3.93
City_06823,City_04142,2700.0,1,3.87
City_06823,City_05779,3172.0,3,4.86
City_06823,City_07289,1700.4,2,2.45
City_06823,City_02708,2445.3,2,3.73
City_02107,City_06141,1011.2,1,1.47
City_02107,City_05870,1891.2,6,2.72
City_02107,City_02445,1593.8,4,2.33
City_02107,City_04253,1273.6,5,1.77
City_02107,City_00459,3242.7,4,4.61
City_02107,City_09794,1268.0,3,1.8
City_02107,City_05804,1736.8,3,2.45
City_06824,City_09116,919.6,6,1.26
City_06824,City_09451,1493.4,1,2.13
City_06824,City_02164,1431.2,2,2.05
City_06824,City_06403,1217.7,1,1.77
City_06824,City_00410,2119.2,5,3.12
City_06824,City_03336,976.9,1,1.34
City_06824,City_03976,2406.8,5,3.12
City_06824,City_03523,2551.4,3,3.31
City_03881,City_03149,1611.0,6,2.09
City_03881,City_01364,765.7,5,1.14
City_03881,City_02653,1958.2,2,2.97
City_03881,City_04337,3368.0,6,5.16
City_03881,City_07961,1441.8,1,2.16
City_03881,City_01897,3513.5,5,5.16
City_03881,City_00330,2207.9,1,2.96
City_03881,City_08116,2716.5,3,3.88
City_05035,City_00293,2222.2,2,3.27
City_05035,City_00388,2810.2,4,4.1
City_05035,City_02611,427.8,6,0.63
City_05035,City_07037,2816.7,3,3.67
City_05035,City_09177,2270.9,5,3.4
City_05035,City_04658,2142.3,2,3.23
City_05035,City_08880,305.2,6,0.42
City_05035,City_08184,2308.2,5,3.27
City_08960,City_07879,1674.4,3,2.29
City_08960,City_00362,2146.7,6,3.25
City_08960,City_06392,1696.7,4,2.52
City_08960,City_00957,2065.3,1,3.16
City_08960,City_01645,2445.4,1,3.65
City_08960,City_00824,2084.5,4,2.68
City_08960,City_06655,886.0,3,1.34
City_08960,City_03419,2683.1,3,4.13
City_09905,City_08364,1827.0,2,2.72
City_09905,City_02482,2579.4,1,3.49
City_09905,City_07825,2938.1,5,4.42
City_09905,City_00909,598.1,1,0.82
City_09905,City_09364,841.0,6,1.26
City_09905,City_02172,2431.1,2,3.72
City_09905,City_01924,3983.9,1,5.48
City_09905,City_01328,2760.4,1,3.7
City_03674,City_09804,572.3,4,0.82
City_03674,City_03641,2216.9,4,2.99
City_03674,City_06056,607.2,3,0.89
City_03674,City_06261,2348.6,4,3.15
City_03674,City_05749,2593.4,2,3.76
City_03674,City_06871,1496.9,4,2.09
City_03674,City_03839,959.7,6,1.32
City_03674,City_01464,2050.5,4,3.08
City_00220,City_09019,804.8,4,1.06
City_00220,City_00258,1482.0,6,2.11
City_00220,City_07802,865.7,2,1.22
City_00220,City_00214,1675.1,6,2.56
City_00220,City_01369,2508.4,4,3.54
City_00220,City_02240,496.9,5,0.72
City_00220,City_01504,1900.0,4,2.7
City_00220,City_09743,1745.0,2,2.33
City_01412,City_07934,1621.7,1,2.31
City_01412,City_05970,2615.0,5,3.79
City_01412,City_07605,877.5,4,1.15
City_01412,City_03279,2005.0,2,3.06
City_01412,City_02193,2678.1,6,3.81
City_01412,City_00265,1882.3,2,2.53
City_01412,City_04179,2568.4,4,3.62
City_01412,City_07256,1563.1,3,2.01
City_00783,City_04545,1724.8,6,2.58
City_00783,City_09376,1125.8,1,1.55
City_00783,City_02240,2218.5,6,2.89
City_00783,City_04818,991.3,2,1.46
City_00783,City_04145,320.1,4,0.43
City_00783,City_00530,1989.7,3,2.78
City_00783,City_09364,1174.3,4,1.63
City_00783,City_00375,780.6,4,1.1
City_01968,City_06778,2750.1,4,3.7
City_01968,City_00564,436.0,1,0.64
City_01968,City_02657,2111.5,1,2.93
City_01968,City_07515,1598.8,2,2.39
City_01968,City_02347,1599.5,1,2.45
City_01968,City_03893,2067.4,1,3.1
City_01968,City_08373,1364.3,1,2.01
City_00992,City_06604,526.6,4,0.69
City_00992,City_06778,2534.9,6,3.87
City_00992,City_07273,615.1,3,0.83
City_00992,City_07540,2554.7,4,3.57
City_00992,City_04818,210.7,5,0.31
City_00992,City_09066,1551.5,6,2.02
City_00992,City_03855,827.8,5,1.09
City_00992,City_07196,1889.0,1,2.82
City_06655,City_05107,2007.8,3,2.73
City_06655,City_02080,1979.9,1,2.73
City_06655,City_05740,2022.7,6,2.94
City_06655,City_01237,1384.2,5,1.94
City_06655,City_05219,2974.9,1,4.31
City_06655,City_04739,2374.4,4,3.19
City_06655,City_00810,2694.0,3,3.57
City_06655,City_08594,1770.9,5,2.71
City_02757,City_08444,888.9,5,1.19
City_02757,City_09866,1898.6,5,2.82
City_02757,City_06671,2002.7,1,2.84
City_02757,City_01237,985.2,1,1.31
City_02757,City_02446,1480.0,5,2.1
City_02757,City_09285,1623.7,4,2.14
City_02757,City_05425,1642.1,5,2.15
City_02757,City_02368,3529.7,2,5.03
City_02654,City_05931,1878.8,1,2.78
City_02654,City_04102,2009.3,4,2.68
City_02654,City_05835,2177.8,5,3.17
City_02654,City_04065,911.8,1,1.21
City_02654,City_06238,478.5,4,0.62
City_02654,City_06106,904.8,3,1.2
City_02654,City_05035,1399.7,3,2.07
City_02654,City_08880,1132.7,2,1.53
City_08590,City_07167,1923.8,3,2.69
City_08590,City_00410,361.6,1,0.53
City_08590,City_06686,1860.4,2,2.46
City_08590,City_08003,1325.2,3,2.01
City_08590,City_06002,1956.5,3,2.67
City_08590,City_05029,1370.2,2,1.91
City_08590,City_06911,2189.1,2,3.28
City_08590,City_06469,2157.8,3,3.04
City_08639,City_07812,554.5,4,0.8
City_08639,City_06317,333.5,5,0.43
City_08639,City_02711,1293.1,4,1.92
City_08639,City_00259,1688.5,2,2.21
City_08639,City_00743,1590.8,6,2.18
City_08639,City_05535,1190.5,2,1.57
City_08639,City_01486,1589.5,3,2.23
City_08639,City_01160,602.0,3,0.8
City_07232,City_03338,610.5,5,0.9
City_07232,City_07931,1170.2,5,1.62
City_07232,City_03610,1304.9,4,1.68
City_07232,City_00450,679.0,4,1.01
City_07232,City_04876,1535.4,1,2.31
City_07232,City_09066,1939.7,2,2.82
City_07232,City_05570,751.4,3,0.97
City_07232,City_00564,1011.6,2,1.48
City_07218,City_01841,2406.2,5,3.46
City_07218,City_03325,2133.1,5,3.19
City_07218,City_09088,758.0,6,1.03
City_07218,City_03851,1256.3,3,1.78
City_07218,City_04729,1551.9,3,2.2
City_07218,City_02240,2867.8,2,4.22
City_07218,City_08353,2533.0,5,3.54
City_07218,City_02193,2829.2,1,4.19
City_00553,City_02160,1922.2,1,2.92
City_00553,City_03304,1977.9,5,2.99
City_00553,City_03732,1768.8,3,2.45
City_00553,City_05592,1984.8,1,2.58
City_00553,City_00677,1418.5,4,2.04
City_00553,City_00149,1261.6,5,1.91
City_00553,City_07796,1538.5,3,2.17
City_00553,City_01965,1966.7,1,2.75
City_06302,City_06056,700.9,1,1.07
City_06302,City_04169,1475.3,5,2.11
City_06302,City_08505,926.3,3,1.22
City_06302,City_02261,807.9,1,1.06
City_06302,City_08547,229.6,6,0.31
City_06302,City_07953,618.9,4,0.9
City_06302,City_06036,1238.5,3,1.72
City_06302,City_06694,927.3,4,1.27
City_00591,City_01924,434.3,5,0.64
City_00591,City_09088,1268.8,4,1.86
City_00591,City_07900,769.8,6,1.02
City_00591,City_06026,222.7,3,0.29
City_00591,City_05446,1464.9,4,2.19
City_00591,City_00293,2361.2,4,3.19
City_00591,City_07592,2772.6,2,4.14
City_00591,City_06771,2562.8,4,3.37
City_05504,City_03488,1244.7,6,1.72
City_05504,City_06194,596.8,1,0.77
City_05504,City_04142,1871.7,1,2.55
City_05504,City_00450,1187.3,4,1.57
City_05504,City_09145,295.6,4,0.45
City_05504,City_00557,624.5,5,0.85
City_05504,City_07380,2239.4,5,3.29
City_05504,City_05500,1716.7,6,2.59
City_07321,City_09006,1090.8,4,1.49
City_07321,City_07689,933.4,1,1.43
City_07321,City_03320,1664.2,6,2.41
City_07321,City_00870,962.7,2,1.43
City_07321,City_03765,2020.0,5,3.03
City_07321,City_00552,594.1,1,0.83
City_07321,City_03171,1003.7,2,1.5
City_02525,City_00659,2561.2,6,3.59
City_02525,City_05528,1107.4,5,1.46
City_02525,City_08880,2194.1,1,3.03
City_02525,City_06027,1640.3,1,2.21
City_02525,City_05868,1871.7,1,2.59
City_02525,City_01739,2099.3,4,2.8
City_02525,City_07702,1425.1,2,1.89
City_02525,City_02400,1711.9,4,2.62
City_03134,City_02390,1179.0,1,1.69
City_03134,City_00293,707.7,3,0.97
City_03134,City_05722,804.6,5,1.05
City_03134,City_08751,1840.4,5,2.72
City_03134,City_03988,1489.7,1,2.04
City_03134,City_02240,1388.9,2,1.94
City_03134,City_05905,1038.1,1,1.36
City_03134,City_08087,2264.2,5,3.04
City_06009,City_09516,1226.8,2,1.66
City_06009,City_05778,1419.1,1,2.16
City_06009,City_01827,2658.8,1,3.46
City_06009,City_06671,1064.1,2,1.58
City_06009,City_00438,1545.8,6,2.02
City_06009,City_05913,1511.1,3,2.18
City_06009,City_08139,895.7,6,1.16
City_06009,City_04151,708.2,2,0.94
City_01307,City_02947,2653.1,5,3.49
City_01307,City_02169,882.8,6,1.21
City_01307,City_05639,2992.7,1,3.99
City_01307,City_05902,2094.4,1,3.05
City_01307,City_03488,1093.2,3,1.47
City_01307,City_08885,2206.2,5,2.94
City_01307,City_03708,2553.9,2,3.77
City_01307,City_02725,1549.6,4,2.36
City_01056,City_00132,840.5,5,1.29
City_01056,City_01651,1897.9,3,2.89
City_01056,City_09546,2282.5,5,3.51
City_01056,City_04945,1914.1,6,2.68
City_01056,City_02156,2198.3,1,2.89
City_01056,City_00530,1464.9,1,2.2
City_01056,City_08430,1034.1,3,1.42
City_01056,City_00241,577.6,3,0.79
City_02442,City_05535,953.6,5,1.32
City_02442,City_08446,1938.1,3,2.68
City_02442,City_07496,646.8,1,0.87
City_02442,City_00698,1543.1,2,2.17
City_02442,City_05417,465.0,1,0.63
City_02442,City_05338,910.3,6,1.33
City_02442,City_09408,1324.7,5,1.75
City_02442,City_05077,873.6,5,1.25
City_03210,City_03147,1521.1,5,1.97
City_03210,City_03837,2543.1,4,3.9
City_03210,City_03643,2142.0,3,2.78
City_03210,City_02446,947.3,5,1.23
City_03210,City_01009,819.4,6,1.2
City_03210,City_07480,1097.8,2,1.43
City_03210,City_04316,1122.0,4,1.5
City_03210,City_04462,1850.7,3,2.76
City_08812,City_00472,1216.1,3,1.74
City_08812,City_08824,463.3,6,0.6
City_08812,City_02937,2910.6,4,3.74
City_08812,City_06787,2406.3,1,3.57
City_08812,City_03191,3550.8,5,4.84
City_08812,City_07908,2228.3,4,3.38
City_08812,City_08969,1145.0,5,1.67
City_08812,City_08260,1512.2,3,2.29
City_04014,City_04371,3354.6,3,4.32
City_04014,City_03525,2670.8,2,4.08
City_04014,City_04587,3461.6,2,5.1
City_04014,City_01793,2898.3,5,4.05
City_04014,City_04106,3324.8,2,4.28
City_04014,City_05868,1900.5,5,2.81
City_04014,City_05661,943.5,5,1.28
City_04014,City_04126,2440.7,6,3.59
City_06238,City_05077,797.1,1,1.06
City_06238,City_09524,781.8,3,1.14
City_06238,City_04526,429.0,4,0.65
City_06238,City_04078,1202.1,3,1.54
City_06238,City_01731,1849.8,4,2.73
City_06238,City_00330,2067.7,6,3.14
City_06238,City_06206,1102.2,4,1.54
City_06238,City_00783,1244.6,2,1.8
City_02716,City_04674,2011.5,5,2.61
City_02716,City_06195,2477.4,3,3.69
City_02716,City_05568,863.0,5,1.22
City_02716,City_01841,1836.0,1,2.37
City_02716,City_01793,2867.3,3,4.03
City_02716,City_00302,720.4,3,1.03
City_02716,City_07912,1352.6,6,1.77
City_02716,City_09094,2145.4,4,3.09
City_07380,City_03928,1840.1,3,2.82
City_07380,City_04133,1697.7,6,2.51
City_07380,City_07699,2337.9,4,3.03
City_07380,City_05358,858.2,5,1.27
City_07380,City_00643,2170.7,1,3.23
City_07380,City_01400,1184.4,1,1.56
City_07380,City_08987,1833.9,4,2.6
City_07380,City_09066,2382.5,1,3.58
City_07865,City_04492,798.7,2,1.11
City_07865,City_03147,510.4,1,0.68
City_07865,City_07834,748.4,4,1.01
City_07865,City_07538,1489.4,4,2.22
City_07865,City_00988,2326.8,2,3.52
City_07865,City_09569,2029.2,2,2.85
City_07865,City_03230,956.8,3,1.43
City_07865,City_08377,1230.8,1,1.83
City_02448,City_01080,1302.7,2,1.85
City_02448,City_02347,1019.0,6,1.49
City_02448,City_05492,1915.6,1,2.59
City_02448,City_02513,254.5,1,0.38
City_02448,City_09729,755.8,6,1.14
City_02448,City_00132,2764.8,2,3.73
City_02448,City_01905,1923.2,4,2.9
City_02448,City_03780,660.9,3,0.89
City_04186,City_02243,506.6,6,0.69
City_04186,City_08981,1348.6,6,1.82
City_04186,City_07943,1027.4,4,1.55
City_04186,City_03382,663.1,4,1.02
City_04186,City_06706,2223.5,6,3.21
City_04186,City_02725,2017.5,5,2.87
City_04186,City_01356,2835.8,1,3.69
City_04186,City_08836,1155.5,3,1.68
City_03117,City_00245,1975.9,2,2.94
City_03117,City_04266,377.8,5,0.54
City_03117,City_01000,1665.6,1,2.41
City_03117,City_04118,729.9,1,0.94
City_03117,City_01209,2017.9,2,2.77
City_03117,City_04220,900.9,2,1.27
City_03117,City_03650,582.8,3,0.83
City_03117,City_00698,1195.1,4,1.8
City_04526,City_02699,2200.4,1,3.01
City_04526,City_09285,1319.1,5,1.75
City_04526,City_01307,1094.9,5,1.43
City_04526,City_05035,2218.5,6,3.05
City_04526,City_00712,1661.3,1,2.14
City_04526,City_00376,1625.1,2,2.22
City_04526,City_06002,1919.0,6,2.92
City_04526,City_03122,1304.9,4,1.82
City_05786,City_07196,2487.5,4,3.63
City_05786,City_09094,2512.7,6,3.35
City_05786,City_05704,1965.6,2,2.91
City_05786,City_04818,1453.8,3,1.99
City_05786,City_01185,2933.8,2,3.95
City_05786,City_00744,2985.7,4,4.22
City_05786,City_08857,2803.6,4,3.65
City_05786,City_00797,1327.2,4,2.01
City_08857,City_00619,2573.8,3,3.86
City_08857,City_02403,1994.3,5,2.62
City_08857,City_05704,843.1,2,1.29
City_08857,City_03174,754.1,1,1.09
City_08857,City_01688,3234.8,3,4.85
City_08857,City_02083,2091.8,5,2.83
City_08857,City_09448,499.6,5,0.74
City_08857,City_08791,1646.4,3,2.37
City_04196,City_09932,2317.4,6,3.43
City_04196,City_05647,804.4,6,1.22
City_04196,City_00810,1130.2,1,1.64
City_04196,City_02126,2372.9,2,3.29
City_04196,City_06653,1659.2,1,2.5
City_04196,City_05586,1663.0,3,2.24
City_04196,City_05097,2129.2,1,3.04
City_04196,City_00976,2676.1,2,3.88
City_07796,City_01613,2525.6,6,3.64
City_07796,City_00520,1513.3,3,2.27
City_07796,City_01859,839.8,2,1.12
City_07796,City_09358,1489.6,2,1.97
City_07796,City_01739,1291.7,5,1.72
City_07796,City_03338,1799.3,6,2.55
City_07796,City_02995,987.0,2,1.37
City_07796,City_02654,1521.4,2,2.29
City_05970,City_01392,2241.4,3,3.4
City_05970,City_04690,2764.7,4,4.24
City_05970,City_02408,1287.9,3,1.98
City_05970,City_05188,1165.0,3,1.76
City_05970,City_08594,407.6,3,0.63
City_05970,City_05905,1938.6,2,2.85
City_05970,City_03978,2087.1,6,2.73
City_05970,City_02708,792.5,5,1.14
City_06871,City_01385,1089.4,3,1.62
City_06871,City_01645,1602.5,4,2.31
City_06871,City_05762,1227.5,5,1.84
City_06871,City_03551,1295.3,6,1.67
City_06871,City_06083,822.8,2,1.1
City_06871,City_06238,896.9,6,1.19
City_06871,City_06542,1083.5,6,1.58
City_06871,City_05707,728.7,6,1.09
City_05437,City_09524,1434.7,6,2.19
City_05437,City_07677,961.5,6,1.46
City_05437,City_01651,2551.2,2,3.83
City_05437,City_03978,2470.4,3,3.69
City_05437,City_04626,655.9,1,0.94
City_05437,City_07414,1001.2,2,1.33
City_05437,City_08444,1606.8,1,2.36
City_05437,City_05226,2330.9,1,3.37
City_06481,City_04431,1679.8,5,2.42
City_06481,City_03134,1980.3,4,2.61
City_06481,City_07339,799.7,6,1.17
City_06481,City_03713,805.9,5,1.17
City_06481,City_05962,2786.1,3,3.9
City_06481,City_09505,2574.3,1,3.37
City_06481,City_04043,2364.6,6,3.42
City_06481,City_01551,1543.6,5,1.98
City_09640,City_03448,537.8,5,0.72
City_09640,City_00241,1672.4,2,2.24
City_09640,City_03018,646.7,1,0.92
City_09640,City_05188,1605.9,3,2.46
City_09640,City_04058,1086.3,3,1.4
City_09640,City_08430,2266.6,3,2.95
City_09640,City_01491,237.9,1,0.34
City_09640,City_06392,1104.1,4,1.61
City_03703,City_09249,2467.4,4,3.64
City_03703,City_06766,1521.8,3,2.04
City_03703,City_04166,2358.6,2,3.2
City_03703,City_01392,1566.3,3,2.15
City_03703,City_06609,2942.7,6,3.9
City_03703,City_01494,2473.1,5,3.45
City_03703,City_08470,1277.2,6,1.71
City_03703,City_06771,1292.0,2,1.69
City_09524,City_04151,2122.0,3,3.26
City_09524,City_01641,390.5,1,0.53
City_09524,City_07036,2346.7,1,3.4
City_09524,City_08373,712.7,2,1.01
City_09524,City_06987,2225.6,4,3.37
City_09524,City_02976,826.7,3,1.19
City_09524,City_06980,2779.3,6,3.68
City_09524,City_06885,2060.4,5,2.82
City_03769,City_04241,2507.7,4,3.69
City_03769,City_09269,2346.7,1,3.33
City_03769,City_05993,1189.9,4,1.8
City_03769,City_05587,2349.0,1,3.43
City_03769,City_06911,750.8,1,1.07
City_03769,City_08824,1306.9,2,1.86
City_03769,City_08515,918.2,2,1.2
City_03769,City_08178,697.8,2,0.94
City_06602,City_08166,362.7,3,0.54
City_06602,City_03320,1873.3,5,2.61
City_06602,City_05804,1841.9,1,2.5
City_06602,City_02347,2374.5,3,3.65
City_06602,City_00840,1417.4,1,1.99
City_06602,City_04036,1310.8,6,1.84
City_06602,City_09006,972.6,6,1.31
City_06602,City_01670,1914.0,4,2.82
City_08334,City_01641,1115.4,2,1.71
City_08334,City_07256,1102.5,2,1.58
City_08334,City_01944,492.3,5,0.71
City_08334,City_07906,729.2,4,1.07
City_08334,City_05458,634.4,3,0.82
City_08334,City_02227,409.6,4,0.57
City_08334,City_03105,423.2,3,0.6
City_08334,City_09471,1438.3,4,2.15
